time,band,flux,fluxerr,zp,zpsys,image
0.0,lssti,80.75935441303604,1.2659143445581515,27,AB,image_1
5.172413793103448,lssti,89.1250860350097,1.2116828766300691,27,AB,image_1
10.344827586206897,lssti,87.71399107194836,1.2189188327416327,27,AB,image_1
15.517241379310345,lssti,82.74009816680078,1.2541485032236173,27,AB,image_1
20.689655172413794,lssti,73.11234748299373,1.1922111343696304,27,AB,image_1
25.862068965517242,lssti,59.97795990732062,1.2237820921251208,27,AB,image_1
31.03448275862069,lssti,48.55661424527626,1.1572628266117022,27,AB,image_1
36.20689655172414,lssti,36.09310651207148,1.1299031105310327,27,AB,image_1
41.37931034482759,lssti,26.719655441694503,1.1502281920851332,27,AB,image_1
46.55172413793103,lssti,20.701821161901485,1.087574206490525,27,AB,image_1
51.724137931034484,lssti,15.538107528887208,1.075335661357171,27,AB,image_1
56.896551724137936,lssti,11.515730062799976,1.041793852329209,27,AB,image_1
62.06896551724138,lssti,9.012708530687025,1.0637029557788524,27,AB,image_1
67.24137931034483,lssti,8.123693217129937,1.0753634543355337,27,AB,image_1
72.41379310344828,lssti,9.188167170448374,1.086497628516337,27,AB,image_1
77.58620689655173,lssti,5.7744194846846035,1.0882495038546594,27,AB,image_1
82.75862068965517,lssti,4.917733014844798,1.0267542427869483,27,AB,image_1
87.93103448275862,lssti,5.014236206815377,1.0989075711506398,27,AB,image_1
93.10344827586206,lssti,5.175336716279377,1.0467504768113944,27,AB,image_1
98.27586206896552,lssti,5.082662860855232,1.06968997565263,27,AB,image_1
0.0,lssty,82.40376803182949,1.2469041951047803,27,AB,image_1
5.172413793103448,lssty,92.1303158980085,1.2445703192339848,27,AB,image_1
10.344827586206897,lssty,94.51060434714093,1.2595253098742993,27,AB,image_1
15.517241379310345,lssty,93.89074805072251,1.2662513195432628,27,AB,image_1
20.689655172413794,lssty,92.38639871492651,1.2592241549897858,27,AB,image_1
25.862068965517242,lssty,84.43134616600612,1.1994537380470958,27,AB,image_1
31.03448275862069,lssty,75.7415446088788,1.2583407327125393,27,AB,image_1
36.20689655172414,lssty,62.792015845043814,1.2052528998194527,27,AB,image_1
41.37931034482759,lssty,57.76269764958976,1.1998015965969695,27,AB,image_1
46.55172413793103,lssty,52.143972912902555,1.1337578536869235,27,AB,image_1
51.724137931034484,lssty,48.41283705912217,1.1887138182451216,27,AB,image_1
56.896551724137936,lssty,41.33241910449762,1.1544143208212818,27,AB,image_1
62.06896551724138,lssty,35.402256579406725,1.124232604968327,27,AB,image_1
67.24137931034483,lssty,32.50093529860318,1.1123875420309395,27,AB,image_1
72.41379310344828,lssty,27.24301948197433,1.1362768171459108,27,AB,image_1
77.58620689655173,lssty,22.998809485202397,1.079568153545341,27,AB,image_1
82.75862068965517,lssty,22.697676326944634,1.0739321707629739,27,AB,image_1
87.93103448275862,lssty,16.223258626622393,1.0730244445394306,27,AB,image_1
93.10344827586206,lssty,17.08284023364555,1.0609191254567116,27,AB,image_1
98.27586206896552,lssty,16.390531162766628,1.1173670211088493,27,AB,image_1
0.0,F110W,189.8517604121711,1.4479679370373655,28,AB,image_1
5.172413793103448,F110W,201.762865224934,1.4568837496724492,28,AB,image_1
10.344827586206897,F110W,205.23825805280876,1.456278847058093,28,AB,image_1
15.517241379310345,F110W,204.35711004213834,1.4780982301743504,28,AB,image_1
20.689655172413794,F110W,189.78665667804358,1.4437234338012321,28,AB,image_1
25.862068965517242,F110W,165.39866893103627,1.4163297682669755,28,AB,image_1
31.03448275862069,F110W,143.16642104894365,1.3495839690382236,28,AB,image_1
36.20689655172414,F110W,118.04229158461388,1.2867476102751318,28,AB,image_1
41.37931034482759,F110W,112.89962882467125,1.2919661542402854,28,AB,image_1
46.55172413793103,F110W,106.20361173536958,1.241223717373675,28,AB,image_1
51.724137931034484,F110W,105.46136000522056,1.2731590105228343,28,AB,image_1
56.896551724137936,F110W,106.41979225590164,1.3051807093411816,28,AB,image_1
62.06896551724138,F110W,103.36637585393063,1.281313364689641,28,AB,image_1
67.24137931034483,F110W,91.45116495566992,1.2447538868473305,28,AB,image_1
72.41379310344828,F110W,80.03043584023384,1.265584356400194,28,AB,image_1
77.58620689655173,F110W,66.28084353736482,1.2211431093878011,28,AB,image_1
82.75862068965517,F110W,56.755534121945,1.1649772633187934,28,AB,image_1
87.93103448275862,F110W,50.32207118328303,1.1553007391815509,28,AB,image_1
93.10344827586206,F110W,43.31471479409405,1.1743752583395406,28,AB,image_1
98.27586206896552,F110W,40.835853074643644,1.1785795842986524,28,AB,image_1
0.0,F160W,140.99876634357327,1.3603880174118734,28,AB,image_1
5.172413793103448,F160W,154.3013473628454,1.3386893480078281,28,AB,image_1
10.344827586206897,F160W,150.85485041028952,1.3878375861744836,28,AB,image_1
15.517241379310345,F160W,139.50632588732395,1.3080034614143943,28,AB,image_1
20.689655172413794,F160W,131.41333572862646,1.3346898054428544,28,AB,image_1
25.862068965517242,F160W,110.5025008572518,1.3070643150843673,28,AB,image_1
31.03448275862069,F160W,98.97642756714293,1.264562476057622,28,AB,image_1
36.20689655172414,F160W,103.83996800473288,1.2400220270046707,28,AB,image_1
41.37931034482759,F160W,114.67988043360843,1.3091792381780754,28,AB,image_1
46.55172413793103,F160W,124.75406991304855,1.3019610990977464,28,AB,image_1
51.724137931034484,F160W,128.83173301752794,1.3387494487589453,28,AB,image_1
56.896551724137936,F160W,134.65655522399177,1.3646709546762996,28,AB,image_1
62.06896551724138,F160W,135.1716658974355,1.3269817211197992,28,AB,image_1
67.24137931034483,F160W,126.17159058943287,1.303324858340034,28,AB,image_1
72.41379310344828,F160W,100.748729995736,1.2501042485739708,28,AB,image_1
77.58620689655173,F160W,87.40402438362669,1.202979516325092,28,AB,image_1
82.75862068965517,F160W,73.85975923813552,1.1974391887242886,28,AB,image_1
87.93103448275862,F160W,61.533169538144094,1.2149823751032176,28,AB,image_1
93.10344827586206,F160W,53.150747046889364,1.197844370831932,28,AB,image_1
98.27586206896552,F160W,47.04909515254167,1.1463405169384182,28,AB,image_1
20.689655172413794,lssti,2.4378990834678693,1.031346150996195,27,AB,image_2
25.862068965517242,lssti,11.461828475473563,1.112057151896701,27,AB,image_2
31.03448275862069,lssti,21.37484646330425,1.0940900831153748,27,AB,image_2
36.20689655172414,lssti,31.006082905520508,1.1211781360353708,27,AB,image_2
41.37931034482759,lssti,39.354239040712784,1.1814277423109159,27,AB,image_2
46.55172413793103,lssti,45.80489804332854,1.1436792420138941,27,AB,image_2
51.724137931034484,lssti,44.792899021053294,1.1415822371633606,27,AB,image_2
56.896551724137936,lssti,39.723107585177864,1.1090208363880643,27,AB,image_2
62.06896551724138,lssti,34.088101180513604,1.1233385891009342,27,AB,image_2
67.24137931034483,lssti,30.344368995132527,1.1252451473383345,27,AB,image_2
72.41379310344828,lssti,25.21333816516651,1.1244762309683023,27,AB,image_2
77.58620689655173,lssti,16.716202508796986,1.1135811895721923,27,AB,image_2
82.75862068965517,lssti,11.369777661422415,1.043388072429537,27,AB,image_2
87.93103448275862,lssti,8.039798668182822,1.107808000287075,27,AB,image_2
93.10344827586206,lssti,9.057861525503515,1.0517721970813638,27,AB,image_2
98.27586206896552,lssti,5.468256388125778,1.0721159507069262,27,AB,image_2
103.44827586206897,lssti,4.213295967503029,1.0547689326329024,27,AB,image_2
108.62068965517241,lssti,3.2621605356655605,1.016861586298685,27,AB,image_2
113.79310344827587,lssti,2.927186941246221,1.091275514078755,27,AB,image_2
118.96551724137932,lssti,2.848285172955772,1.0681170355785874,27,AB,image_2
124.13793103448276,lssti,3.099078585156855,1.0958831991220013,27,AB,image_2
129.31034482758622,lssti,1.2698663994443093,1.0838604370185378,27,AB,image_2
134.48275862068965,lssti,1.4827737630056448,1.0206893609588352,27,AB,image_2
15.517241379310345,lssty,1.4352874035114556,1.061398688533824,27,AB,image_2
20.689655172413794,lssty,0.6811801147483203,1.0654763257834363,27,AB,image_2
25.862068965517242,lssty,9.81560401552229,1.032137165963448,27,AB,image_2
31.03448275862069,lssty,21.890466455298576,1.1476058716648947,27,AB,image_2
36.20689655172414,lssty,31.613178909258817,1.1399997722005357,27,AB,image_2
41.37931034482759,lssty,44.119602695444634,1.169367169027395,27,AB,image_2
46.55172413793103,lssty,46.36788530558631,1.121620646510534,27,AB,image_2
51.724137931034484,lssty,45.761936375995965,1.1891067413263954,27,AB,image_2
56.896551724137936,lssty,47.71365803330359,1.1649866027940885,27,AB,image_2
62.06896551724138,lssty,46.656315598664065,1.1427064258656678,27,AB,image_2
67.24137931034483,lssty,42.61339119171268,1.1346114472653108,27,AB,image_2
72.41379310344828,lssty,32.681085251052025,1.157470074618225,27,AB,image_2
77.58620689655173,lssty,30.141382720390418,1.0990009743586242,27,AB,image_2
82.75862068965517,lssty,28.420721753393526,1.0928510012032202,27,AB,image_2
87.93103448275862,lssty,24.533601808980485,1.0912013281250743,27,AB,image_2
93.10344827586206,lssty,21.98807389992726,1.0770077793061705,27,AB,image_2
98.27586206896552,lssty,20.989850511483695,1.1286659553330445,27,AB,image_2
103.44827586206897,lssty,20.129523406343196,1.0672176441765469,27,AB,image_2
108.62068965517241,lssty,14.265839377577127,1.0985386009386635,27,AB,image_2
113.79310344827587,lssty,13.627119351404911,1.0450953783923107,27,AB,image_2
118.96551724137932,lssty,10.888389937615262,1.087302872127077,27,AB,image_2
124.13793103448276,lssty,10.199243367125854,1.0343659183197507,27,AB,image_2
129.31034482758622,lssty,9.25276564250162,1.0441060854833952,27,AB,image_2
134.48275862068965,lssty,9.852198447533597,1.1029978155844031,27,AB,image_2
20.689655172413794,F110W,6.264372071213817,1.0773447459312686,28,AB,image_2
25.862068965517242,F110W,27.287002921624143,1.1429716340936245,28,AB,image_2
31.03448275862069,F110W,56.11038860800774,1.179751426075245,28,AB,image_2
36.20689655172414,F110W,79.41097013116912,1.210298790356198,28,AB,image_2
41.37931034482759,F110W,97.23401177070544,1.2655300345275826,28,AB,image_2
46.55172413793103,F110W,102.03612304477029,1.2295941077610748,28,AB,image_2
51.724137931034484,F110W,103.10474275071162,1.2686211929347784,28,AB,image_2
56.896551724137936,F110W,101.68190778796516,1.292993561239393,28,AB,image_2
62.06896551724138,F110W,92.79543129684471,1.2633632805216672,28,AB,image_2
67.24137931034483,F110W,80.37338961269796,1.2231752557315325,28,AB,image_2
72.41379310344828,F110W,68.55725264858849,1.243774232960772,28,AB,image_2
77.58620689655173,F110W,59.16411509758593,1.2028004010988247,28,AB,image_2
82.75862068965517,F110W,56.70783746835263,1.1621639066749792,28,AB,image_2
87.93103448275862,F110W,54.4808120633055,1.1648734255621274,28,AB,image_2
93.10344827586206,F110W,53.39655628290357,1.1940379364207239,28,AB,image_2
98.27586206896552,F110W,51.17811810561473,1.2057016201476691,28,AB,image_2
103.44827586206897,F110W,50.16365432059906,1.1836537840043801,28,AB,image_2
108.62068965517241,F110W,46.73343729567829,1.1430308706380978,28,AB,image_2
113.79310344827587,F110W,37.78867638505795,1.1601080153786063,28,AB,image_2
118.96551724137932,F110W,31.50879730038785,1.1449297440248876,28,AB,image_2
124.13793103448276,F110W,27.78495724379093,1.1107169181699985,28,AB,image_2
129.31034482758622,F110W,23.979526060799913,1.061779838367494,28,AB,image_2
134.48275862068965,F110W,20.515205934714164,1.07020406644993,28,AB,image_2
15.517241379310345,F160W,0.20665723479712927,1.0136983889128846,28,AB,image_2
20.689655172413794,F160W,15.521824198913892,1.0976502116199567,28,AB,image_2
25.862068965517242,F160W,21.880633711353617,1.127697599885812,28,AB,image_2
31.03448275862069,F160W,40.947082803929064,1.142420392518729,28,AB,image_2
36.20689655172414,F160W,58.63258573097204,1.1396755717762823,28,AB,image_2
41.37931034482759,F160W,77.7730920187491,1.227894185656405,28,AB,image_2
46.55172413793103,F160W,79.64458022525636,1.2085770411495642,28,AB,image_2
51.724137931034484,F160W,73.83243578937194,1.2294257270389366,28,AB,image_2
56.896551724137936,F160W,67.72835253893649,1.234934171850701,28,AB,image_2
62.06896551724138,F160W,62.45385295873433,1.1856973899347545,28,AB,image_2
67.24137931034483,F160W,51.846023135675814,1.151092353791461,28,AB,image_2
72.41379310344828,F160W,52.24235020392624,1.1434026391284782,28,AB,image_2
77.58620689655173,F160W,55.44854953743654,1.1357739422709492,28,AB,image_2
82.75862068965517,F160W,57.83074096928987,1.1646524584765572,28,AB,image_2
87.93103448275862,F160W,62.603225472994296,1.2177668128037809,28,AB,image_2
93.10344827586206,F160W,68.5805301362856,1.2256762745045655,28,AB,image_2
98.27586206896552,F160W,67.08379641676862,1.1877815443254818,28,AB,image_2
103.44827586206897,F160W,65.471122729575,1.2299968218937927,28,AB,image_2
108.62068965517241,F160W,62.443611632485634,1.1532901561466686,28,AB,image_2
113.79310344827587,F160W,48.15078497237476,1.1272424252847206,28,AB,image_2
118.96551724137932,F160W,40.874172482406664,1.1651808933415868,28,AB,image_2
124.13793103448276,F160W,34.57106409401114,1.171219809345795,28,AB,image_2
129.31034482758622,F160W,28.53368977741243,1.1000827775312618,28,AB,image_2
134.48275862068965,F160W,25.191877458184475,1.1454884656261772,28,AB,image_2
